,number_single,number_female,number_union,mean_attractiveness,corr_results,Model Params,Run
1160,14,50,86,0.913,-0.0790614009614996,"(100, 'matching', 10, 1, 10, 1)",23
1161,14,50,86,0.913,-0.0790614009614996,"(100, 'matching', 10, 1, 10, 1)",23
1162,14,50,86,0.913,-0.0790614009614996,"(100, 'matching', 10, 1, 10, 1)",23
1163,12,50,88,0.9109999999999999,-0.06805275380327266,"(100, 'matching', 10, 1, 10, 1)",23
1164,10,50,90,0.9109999999999999,-0.07138873501124818,"(100, 'matching', 10, 1, 10, 1)",23
1165,10,50,90,0.9109999999999999,-0.07138873501124818,"(100, 'matching', 10, 1, 10, 1)",23
1166,10,50,90,0.9109999999999999,-0.07138873501124818,"(100, 'matching', 10, 1, 10, 1)",23
1167,10,50,90,0.9109999999999999,-0.07138873501124818,"(100, 'matching', 10, 1, 10, 1)",23
1168,8,50,92,0.9119999999999999,-0.04986543052687051,"(100, 'matching', 10, 1, 10, 1)",23
1169,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1170,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1171,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1172,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1173,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1174,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1175,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1176,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1177,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1178,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1179,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1180,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1181,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1182,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1183,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1184,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1185,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1186,6,50,94,0.9119999999999999,-0.06089260145247601,"(100, 'matching', 10, 1, 10, 1)",23
1187,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1188,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1189,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1190,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1191,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1192,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1193,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1194,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1195,4,50,96,0.913,-0.0616626796468355,"(100, 'matching', 10, 1, 10, 1)",23
1196,100,50,0,,,"(100, 'matching', 10, 1, 10, 1)",24
1197,76,50,24,0.9119999999999999,0.19127412049859752,"(100, 'matching', 10, 1, 10, 1)",24
1198,56,50,44,0.908,0.18926982241505483,"(100, 'matching', 10, 1, 10, 1)",24
1199,48,50,52,0.906,-0.013865331495449783,"(100, 'matching', 10, 1, 10, 1)",24
1200,36,50,64,0.909,0.04094188434041512,"(100, 'matching', 10, 1, 10, 1)",24
1201,34,50,66,0.908,0.03846188478499882,"(100, 'matching', 10, 1, 10, 1)",24
1202,32,50,68,0.9109999999999999,0.07910905469525685,"(100, 'matching', 10, 1, 10, 1)",24
1203,28,50,72,0.9109999999999999,0.08972716433469903,"(100, 'matching', 10, 1, 10, 1)",24
1204,24,50,76,0.9099999999999999,0.05198149425201141,"(100, 'matching', 10, 1, 10, 1)",24
1205,20,50,80,0.9109999999999999,0.01120480475760965,"(100, 'matching', 10, 1, 10, 1)",24
1206,20,50,80,0.9109999999999999,0.01120480475760965,"(100, 'matching', 10, 1, 10, 1)",24
1207,18,50,82,0.9099999999999999,-0.04719560701522323,"(100, 'matching', 10, 1, 10, 1)",24
1208,16,50,84,0.9099999999999999,-0.04819875700875063,"(100, 'matching', 10, 1, 10, 1)",24
1209,16,50,84,0.9099999999999999,-0.04819875700875063,"(100, 'matching', 10, 1, 10, 1)",24
1210,16,50,84,0.9099999999999999,-0.04819875700875063,"(100, 'matching', 10, 1, 10, 1)",24
1211,14,50,86,0.9109999999999999,-0.050118127177876365,"(100, 'matching', 10, 1, 10, 1)",24
1212,14,50,86,0.9109999999999999,-0.050118127177876365,"(100, 'matching', 10, 1, 10, 1)",24
1213,12,50,88,0.9109999999999999,-0.058350761674197255,"(100, 'matching', 10, 1, 10, 1)",24
1214,12,50,88,0.9109999999999999,-0.058350761674197255,"(100, 'matching', 10, 1, 10, 1)",24
1215,12,50,88,0.9109999999999999,-0.058350761674197255,"(100, 'matching', 10, 1, 10, 1)",24
1216,12,50,88,0.9109999999999999,-0.058350761674197255,"(100, 'matching', 10, 1, 10, 1)",24
1217,10,50,90,0.909,-0.033037434382851665,"(100, 'matching', 10, 1, 10, 1)",24
1218,10,50,90,0.909,-0.033037434382851665,"(100, 'matching', 10, 1, 10, 1)",24
1219,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1220,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1221,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1222,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1223,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1224,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1225,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1226,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1227,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1228,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1229,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1230,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1231,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1232,8,50,92,0.9099999999999999,-0.031667520351423194,"(100, 'matching', 10, 1, 10, 1)",24
1233,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1234,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1235,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1236,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1237,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1238,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1239,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1240,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1241,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1242,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1243,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1244,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1245,6,50,94,0.9119999999999999,0.00549201327381896,"(100, 'matching', 10, 1, 10, 1)",24
1246,4,50,96,0.9119999999999999,-0.015752762821993838,"(100, 'matching', 10, 1, 10, 1)",24
1247,4,50,96,0.9119999999999999,-0.015752762821993838,"(100, 'matching', 10, 1, 10, 1)",24
1248,100,50,0,,,"(100, 'mixed', 5, 1, 5, 1)",25
1249,88,50,12,0.5,0.7096922758245052,"(100, 'mixed', 5, 1, 5, 1)",25
1250,82,50,18,0.499,0.1428352847149657,"(100, 'mixed', 5, 1, 5, 1)",25
1251,78,50,22,0.502,0.17337203825850794,"(100, 'mixed', 5, 1, 5, 1)",25
1252,72,50,28,0.515,0.2857528334707381,"(100, 'mixed', 5, 1, 5, 1)",25
1253,62,50,38,0.508,0.28953140106981357,"(100, 'mixed', 5, 1, 5, 1)",25
1254,60,50,40,0.509,0.2898410390938169,"(100, 'mixed', 5, 1, 5, 1)",25
1255,56,50,44,0.506,0.28345928388516717,"(100, 'mixed', 5, 1, 5, 1)",25
1256,54,50,46,0.508,0.293559206248717,"(100, 'mixed', 5, 1, 5, 1)",25
1257,54,50,46,0.508,0.293559206248717,"(100, 'mixed', 5, 1, 5, 1)",25
1258,52,50,48,0.509,0.29099182294820314,"(100, 'mixed', 5, 1, 5, 1)",25
1259,50,50,50,0.508,0.29116222823964333,"(100, 'mixed', 5, 1, 5, 1)",25
1260,44,50,56,0.51,0.46492947976436083,"(100, 'mixed', 5, 1, 5, 1)",25
1261,44,50,56,0.51,0.46492947976436083,"(100, 'mixed', 5, 1, 5, 1)",25
1262,44,50,56,0.51,0.46492947976436083,"(100, 'mixed', 5, 1, 5, 1)",25
1263,42,50,58,0.506,0.49716347587003096,"(100, 'mixed', 5, 1, 5, 1)",25
1264,40,50,60,0.503,0.5168216253001051,"(100, 'mixed', 5, 1, 5, 1)",25
1265,40,50,60,0.503,0.5168216253001051,"(100, 'mixed', 5, 1, 5, 1)",25
1266,38,50,62,0.506,0.536522261745859,"(100, 'mixed', 5, 1, 5, 1)",25
1267,36,50,64,0.506,0.5092370573123228,"(100, 'mixed', 5, 1, 5, 1)",25
1268,32,50,68,0.506,0.3605461737880804,"(100, 'mixed', 5, 1, 5, 1)",25
1269,28,50,72,0.501,0.38189077570984725,"(100, 'mixed', 5, 1, 5, 1)",25
1270,26,50,74,0.502,0.3510512696051137,"(100, 'mixed', 5, 1, 5, 1)",25
1271,24,50,76,0.501,0.34569528056080995,"(100, 'mixed', 5, 1, 5, 1)",25
1272,24,50,76,0.501,0.34569528056080995,"(100, 'mixed', 5, 1, 5, 1)",25
1273,24,50,76,0.501,0.34569528056080995,"(100, 'mixed', 5, 1, 5, 1)",25
1274,22,50,78,0.5,0.21398251884908587,"(100, 'mixed', 5, 1, 5, 1)",25
1275,20,50,80,0.5,0.21398336148982475,"(100, 'mixed', 5, 1, 5, 1)",25
1276,18,50,82,0.501,0.19563434652391776,"(100, 'mixed', 5, 1, 5, 1)",25
1277,18,50,82,0.501,0.19563434652391776,"(100, 'mixed', 5, 1, 5, 1)",25
1278,16,50,84,0.496,0.24180759227053297,"(100, 'mixed', 5, 1, 5, 1)",25
1279,14,50,86,0.49400000000000005,0.2394969729219313,"(100, 'mixed', 5, 1, 5, 1)",25
1280,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1281,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1282,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1283,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1284,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1285,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1286,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1287,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1288,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1289,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1290,10,50,90,0.496,0.2940945322548427,"(100, 'mixed', 5, 1, 5, 1)",25
1291,8,50,92,0.491,0.3448950691035483,"(100, 'mixed', 5, 1, 5, 1)",25
1292,8,50,92,0.491,0.3448950691035483,"(100, 'mixed', 5, 1, 5, 1)",25
1293,8,50,92,0.491,0.3448950691035483,"(100, 'mixed', 5, 1, 5, 1)",25
1294,8,50,92,0.491,0.3448950691035483,"(100, 'mixed', 5, 1, 5, 1)",25
1295,6,50,94,0.49000000000000005,0.34659930220063556,"(100, 'mixed', 5, 1, 5, 1)",25
1296,6,50,94,0.49000000000000005,0.34659930220063556,"(100, 'mixed', 5, 1, 5, 1)",25
1297,6,50,94,0.49000000000000005,0.34659930220063556,"(100, 'mixed', 5, 1, 5, 1)",25
1298,6,50,94,0.49000000000000005,0.34659930220063556,"(100, 'mixed', 5, 1, 5, 1)",25
1299,6,50,94,0.49000000000000005,0.34659930220063556,"(100, 'mixed', 5, 1, 5, 1)",25
1300,100,50,0,,,"(100, 'mixed', 5, 1, 5, 1)",26
1301,90,50,10,0.46799999999999997,0.5636000954910336,"(100, 'mixed', 5, 1, 5, 1)",26
1302,86,50,14,0.489,0.5858809113768643,"(100, 'mixed', 5, 1, 5, 1)",26
1303,80,50,20,0.504,0.5213184444107785,"(100, 'mixed', 5, 1, 5, 1)",26
1304,74,50,26,0.501,0.35923595083050636,"(100, 'mixed', 5, 1, 5, 1)",26
1305,70,50,30,0.491,0.42926626087437386,"(100, 'mixed', 5, 1, 5, 1)",26
1306,70,50,30,0.491,0.42926626087437386,"(100, 'mixed', 5, 1, 5, 1)",26
1307,62,50,38,0.496,0.35982750367038285,"(100, 'mixed', 5, 1, 5, 1)",26
1308,60,50,40,0.495,0.3351830027375162,"(100, 'mixed', 5, 1, 5, 1)",26
1309,52,50,48,0.489,0.266268787598141,"(100, 'mixed', 5, 1, 5, 1)",26
1310,48,50,52,0.49400000000000005,0.2773569246218451,"(100, 'mixed', 5, 1, 5, 1)",26
1311,48,50,52,0.49400000000000005,0.2773569246218451,"(100, 'mixed', 5, 1, 5, 1)",26
1312,46,50,54,0.49400000000000005,0.2695116463146611,"(100, 'mixed', 5, 1, 5, 1)",26
1313,46,50,54,0.49400000000000005,0.2695116463146611,"(100, 'mixed', 5, 1, 5, 1)",26
1314,40,50,60,0.489,0.2797949977652121,"(100, 'mixed', 5, 1, 5, 1)",26
1315,34,50,66,0.489,0.2887356501615918,"(100, 'mixed', 5, 1, 5, 1)",26
1316,34,50,66,0.489,0.2887356501615918,"(100, 'mixed', 5, 1, 5, 1)",26
1317,32,50,68,0.489,0.25850959102357374,"(100, 'mixed', 5, 1, 5, 1)",26
1318,32,50,68,0.489,0.25850959102357374,"(100, 'mixed', 5, 1, 5, 1)",26
1319,28,50,72,0.491,0.2673998854354185,"(100, 'mixed', 5, 1, 5, 1)",26
1320,26,50,74,0.489,0.28182771703386755,"(100, 'mixed', 5, 1, 5, 1)",26
1321,22,50,78,0.491,0.1452455691763111,"(100, 'mixed', 5, 1, 5, 1)",26
1322,20,50,80,0.493,0.1417108962016909,"(100, 'mixed', 5, 1, 5, 1)",26
1323,20,50,80,0.493,0.1417108962016909,"(100, 'mixed', 5, 1, 5, 1)",26
1324,18,50,82,0.491,0.1484823068515258,"(100, 'mixed', 5, 1, 5, 1)",26
1325,16,50,84,0.491,0.1466027299356315,"(100, 'mixed', 5, 1, 5, 1)",26
1326,16,50,84,0.491,0.1466027299356315,"(100, 'mixed', 5, 1, 5, 1)",26
1327,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1328,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1329,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1330,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1331,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1332,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1333,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1334,14,50,86,0.493,0.15316295668787955,"(100, 'mixed', 5, 1, 5, 1)",26
1335,12,50,88,0.493,0.13079472127008657,"(100, 'mixed', 5, 1, 5, 1)",26
1336,12,50,88,0.493,0.13079472127008657,"(100, 'mixed', 5, 1, 5, 1)",26
1337,12,50,88,0.493,0.13079472127008657,"(100, 'mixed', 5, 1, 5, 1)",26
1338,12,50,88,0.493,0.13079472127008657,"(100, 'mixed', 5, 1, 5, 1)",26
1339,10,50,90,0.491,0.14835188738489932,"(100, 'mixed', 5, 1, 5, 1)",26
1340,10,50,90,0.491,0.14835188738489932,"(100, 'mixed', 5, 1, 5, 1)",26
1341,10,50,90,0.491,0.14835188738489932,"(100, 'mixed', 5, 1, 5, 1)",26
1342,10,50,90,0.491,0.14835188738489932,"(100, 'mixed', 5, 1, 5, 1)",26
1343,10,50,90,0.491,0.14835188738489932,"(100, 'mixed', 5, 1, 5, 1)",26
1344,8,50,92,0.488,0.17153762865190703,"(100, 'mixed', 5, 1, 5, 1)",26
1345,8,50,92,0.488,0.17153762865190703,"(100, 'mixed', 5, 1, 5, 1)",26
1346,6,50,94,0.49000000000000005,0.17412162335251946,"(100, 'mixed', 5, 1, 5, 1)",26
1347,4,50,96,0.491,0.14530246210368525,"(100, 'mixed', 5, 1, 5, 1)",26
1348,4,50,96,0.491,0.14530246210368525,"(100, 'mixed', 5, 1, 5, 1)",26
1349,4,50,96,0.491,0.14530246210368525,"(100, 'mixed', 5, 1, 5, 1)",26
1350,4,50,96,0.491,0.14530246210368525,"(100, 'mixed', 5, 1, 5, 1)",26
1351,4,50,96,0.491,0.14530246210368525,"(100, 'mixed', 5, 1, 5, 1)",26
1352,100,50,0,,,"(100, 'mixed', 5, 1, 5, 1)",27
1353,90,50,10,0.489,-0.15838801338730163,"(100, 'mixed', 5, 1, 5, 1)",27
1354,86,50,14,0.502,-0.0924130772029233,"(100, 'mixed', 5, 1, 5, 1)",27
1355,82,50,18,0.497,0.08143563366415628,"(100, 'mixed', 5, 1, 5, 1)",27
1356,76,50,24,0.491,0.03801667507854182,"(100, 'mixed', 5, 1, 5, 1)",27
1357,66,50,34,0.492,0.3392842284280509,"(100, 'mixed', 5, 1, 5, 1)",27
1358,60,50,40,0.484,0.4764281137483109,"(100, 'mixed', 5, 1, 5, 1)",27
1359,56,50,44,0.48600000000000004,0.42085453878701173,"(100, 'mixed', 5, 1, 5, 1)",27
1360,56,50,44,0.48600000000000004,0.42085453878701173,"(100, 'mixed', 5, 1, 5, 1)",27
1361,54,50,46,0.485,0.42093376313760517,"(100, 'mixed', 5, 1, 5, 1)",27
1362,52,50,48,0.49000000000000005,0.4061875116488543,"(100, 'mixed', 5, 1, 5, 1)",27
1363,50,50,50,0.489,0.36050063194554377,"(100, 'mixed', 5, 1, 5, 1)",27
1364,44,50,56,0.487,0.37427680757627646,"(100, 'mixed', 5, 1, 5, 1)",27
1365,38,50,62,0.49000000000000005,0.35092176351457227,"(100, 'mixed', 5, 1, 5, 1)",27
1366,38,50,62,0.49000000000000005,0.35092176351457227,"(100, 'mixed', 5, 1, 5, 1)",27
1367,34,50,66,0.488,0.35753012097669257,"(100, 'mixed', 5, 1, 5, 1)",27
1368,34,50,66,0.488,0.35753012097669257,"(100, 'mixed', 5, 1, 5, 1)",27
1369,32,50,68,0.491,0.26638709277839745,"(100, 'mixed', 5, 1, 5, 1)",27
1370,30,50,70,0.485,0.3282464094413031,"(100, 'mixed', 5, 1, 5, 1)",27
1371,28,50,72,0.487,0.3256849820597904,"(100, 'mixed', 5, 1, 5, 1)",27
1372,28,50,72,0.487,0.3256849820597904,"(100, 'mixed', 5, 1, 5, 1)",27
1373,28,50,72,0.487,0.3256849820597904,"(100, 'mixed', 5, 1, 5, 1)",27
1374,26,50,74,0.489,0.325735395694781,"(100, 'mixed', 5, 1, 5, 1)",27
1375,26,50,74,0.489,0.325735395694781,"(100, 'mixed', 5, 1, 5, 1)",27
1376,24,50,76,0.49000000000000005,0.3006212290381448,"(100, 'mixed', 5, 1, 5, 1)",27
1377,24,50,76,0.49000000000000005,0.3006212290381448,"(100, 'mixed', 5, 1, 5, 1)",27
1378,24,50,76,0.49000000000000005,0.3006212290381448,"(100, 'mixed', 5, 1, 5, 1)",27
1379,22,50,78,0.491,0.2858021037833888,"(100, 'mixed', 5, 1, 5, 1)",27
1380,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1381,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1382,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1383,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1384,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1385,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1386,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1387,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1388,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1389,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1390,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1391,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1392,16,50,84,0.484,0.30650677636481766,"(100, 'mixed', 5, 1, 5, 1)",27
1393,12,50,88,0.485,0.2756570546958971,"(100, 'mixed', 5, 1, 5, 1)",27
1394,12,50,88,0.485,0.2756570546958971,"(100, 'mixed', 5, 1, 5, 1)",27
1395,10,50,90,0.48200000000000004,0.2973893850408153,"(100, 'mixed', 5, 1, 5, 1)",27
1396,10,50,90,0.48200000000000004,0.2973893850408153,"(100, 'mixed', 5, 1, 5, 1)",27
1397,10,50,90,0.48200000000000004,0.2973893850408153,"(100, 'mixed', 5, 1, 5, 1)",27
1398,10,50,90,0.48200000000000004,0.2973893850408153,"(100, 'mixed', 5, 1, 5, 1)",27
1399,10,50,90,0.48200000000000004,0.2973893850408153,"(100, 'mixed', 5, 1, 5, 1)",27
1400,10,50,90,0.48200000000000004,0.2973893850408153,"(100, 'mixed', 5, 1, 5, 1)",27
1401,8,50,92,0.48200000000000004,0.23051024291822497,"(100, 'mixed', 5, 1, 5, 1)",27
1402,8,50,92,0.48200000000000004,0.23051024291822497,"(100, 'mixed', 5, 1, 5, 1)",27
1403,8,50,92,0.48200000000000004,0.23051024291822497,"(100, 'mixed', 5, 1, 5, 1)",27
1404,100,50,0,,,"(100, 'mixed', 5, 1, 10, 1)",28
1405,100,50,0,,,"(100, 'mixed', 5, 1, 10, 1)",28
1406,100,50,0,,,"(100, 'mixed', 5, 1, 10, 1)",28
1407,98,50,2,0.713,,"(100, 'mixed', 5, 1, 10, 1)",28
1408,94,50,6,0.729,-0.5524552942241479,"(100, 'mixed', 5, 1, 10, 1)",28
1409,90,50,10,0.729,-0.6303604614741083,"(100, 'mixed', 5, 1, 10, 1)",28
1410,86,50,14,0.737,-0.5835329191425106,"(100, 'mixed', 5, 1, 10, 1)",28
1411,84,50,16,0.751,-0.33804507088645164,"(100, 'mixed', 5, 1, 10, 1)",28
1412,74,50,26,0.731,-0.31650467564541135,"(100, 'mixed', 5, 1, 10, 1)",28
1413,74,50,26,0.731,-0.31650467564541135,"(100, 'mixed', 5, 1, 10, 1)",28
1414,72,50,28,0.729,-0.3104629884271678,"(100, 'mixed', 5, 1, 10, 1)",28
1415,70,50,30,0.725,-0.2733706524166988,"(100, 'mixed', 5, 1, 10, 1)",28
1416,66,50,34,0.724,-0.2548479164545316,"(100, 'mixed', 5, 1, 10, 1)",28
1417,58,50,42,0.726,-0.24379789364815493,"(100, 'mixed', 5, 1, 10, 1)",28
1418,54,50,46,0.726,-0.22100588387758266,"(100, 'mixed', 5, 1, 10, 1)",28
1419,54,50,46,0.726,-0.22100588387758266,"(100, 'mixed', 5, 1, 10, 1)",28
1420,52,50,48,0.7230000000000001,-0.2045760462459804,"(100, 'mixed', 5, 1, 10, 1)",28
1421,52,50,48,0.7230000000000001,-0.2045760462459804,"(100, 'mixed', 5, 1, 10, 1)",28
1422,48,50,52,0.724,-0.22190421215883718,"(100, 'mixed', 5, 1, 10, 1)",28
1423,48,50,52,0.724,-0.22190421215883718,"(100, 'mixed', 5, 1, 10, 1)",28
1424,46,50,54,0.722,-0.22112600768797525,"(100, 'mixed', 5, 1, 10, 1)",28
1425,46,50,54,0.722,-0.22112600768797525,"(100, 'mixed', 5, 1, 10, 1)",28
1426,46,50,54,0.722,-0.22112600768797525,"(100, 'mixed', 5, 1, 10, 1)",28
1427,42,50,58,0.724,-0.1999897542651889,"(100, 'mixed', 5, 1, 10, 1)",28
1428,38,50,62,0.724,-0.2076313521299643,"(100, 'mixed', 5, 1, 10, 1)",28
1429,38,50,62,0.724,-0.2076313521299643,"(100, 'mixed', 5, 1, 10, 1)",28
1430,38,50,62,0.724,-0.2076313521299643,"(100, 'mixed', 5, 1, 10, 1)",28
1431,36,50,64,0.721,-0.1796393473950818,"(100, 'mixed', 5, 1, 10, 1)",28
1432,36,50,64,0.721,-0.1796393473950818,"(100, 'mixed', 5, 1, 10, 1)",28
1433,36,50,64,0.721,-0.1796393473950818,"(100, 'mixed', 5, 1, 10, 1)",28
1434,34,50,66,0.721,-0.18806230830898132,"(100, 'mixed', 5, 1, 10, 1)",28
1435,34,50,66,0.721,-0.18806230830898132,"(100, 'mixed', 5, 1, 10, 1)",28
1436,32,50,68,0.721,-0.20674938746495516,"(100, 'mixed', 5, 1, 10, 1)",28
1437,32,50,68,0.721,-0.20674938746495516,"(100, 'mixed', 5, 1, 10, 1)",28
1438,32,50,68,0.721,-0.20674938746495516,"(100, 'mixed', 5, 1, 10, 1)",28
1439,30,50,70,0.7190000000000001,-0.16409453968543108,"(100, 'mixed', 5, 1, 10, 1)",28
1440,26,50,74,0.718,-0.18391386790703534,"(100, 'mixed', 5, 1, 10, 1)",28
1441,24,50,76,0.716,-0.1793609947884853,"(100, 'mixed', 5, 1, 10, 1)",28
1442,24,50,76,0.716,-0.1793609947884853,"(100, 'mixed', 5, 1, 10, 1)",28
1443,24,50,76,0.716,-0.1793609947884853,"(100, 'mixed', 5, 1, 10, 1)",28
1444,22,50,78,0.716,-0.179444664653317,"(100, 'mixed', 5, 1, 10, 1)",28
1445,22,50,78,0.716,-0.179444664653317,"(100, 'mixed', 5, 1, 10, 1)",28
1446,22,50,78,0.716,-0.179444664653317,"(100, 'mixed', 5, 1, 10, 1)",28
1447,22,50,78,0.716,-0.179444664653317,"(100, 'mixed', 5, 1, 10, 1)",28
